YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
2016,9,SEP,30-09-2016,ENAIRE,ANSP (AUA),3498.74,454.17,72.51,174.51,62.17,3.6
2016,9,SEP,30-09-2016,ENAV,ANSP (AUA),2906.16,309.70,77.72,192.54,50.43,3.6
2016,9,SEP,30-09-2016,Finavia,ANSP (AUA),261.69,9.89,2.89,3.71,4.09,3.6
2016,9,SEP,30-09-2016,HCAA,ANSP (AUA),1499.31,101.59,14.96,44.73,13.97,3.6
2016,9,SEP,30-09-2016,HungaroControl,ANSP (AUA),724.02,109.31,6.20,62.17,13.45,3.6
2016,9,SEP,30-09-2016,IAA,ANSP (AUA),804.88,58.22,3.96,16.23,13.58,3.6
2016,9,SEP,30-09-2016,LFV,ANSP (AUA),1114.90,58.11,13.05,31.07,19.50,3.6
2016,9,SEP,30-09-2016,LGS,ANSP (AUA),200.94,10.37,1.09,5.27,3.31,3.6
2016,9,SEP,30-09-2016,LPS,ANSP (AUA),312.31,47.27,3.66,25.62,7.44,3.6
2016,9,SEP,30-09-2016,LVNL,ANSP (AUA),236.65,42.08,8.03,18.66,16.58,3.6
2016,9,SEP,30-09-2016,M-NAV,ANSP (AUA),90.39,8.25,0.76,4.41,0.35,3.6
2016,9,SEP,30-09-2016,MATS,ANSP (AUA),216.53,6.02,0.14,1.94,1.51,3.6
2016,9,SEP,30-09-2016,MUAC,ANSP (AUA),1909.51,375.04,102.38,215.11,92.68,3.6
2016,9,SEP,30-09-2016,MoldATSA,ANSP (AUA),18.32,0.14,0.02,0.07,0.03,3.6
2016,9,SEP,30-09-2016,NATS (Continental),ANSP (AUA),3532.51,699.96,274.39,342.11,223.54,3.6
2016,9,SEP,30-09-2016,NAV Portugal (Continental),ANSP (AUA),878.96,59.63,12.23,22.97,7.26,3.6
2016,9,SEP,30-09-2016,NAVIAIR,ANSP (AUA),540.18,37.32,7.23,22.41,12.07,3.6
2016,9,SEP,30-09-2016,Oro Navigacija,ANSP (AUA),155.55,7.81,0.66,3.67,2.30,3.6
2016,9,SEP,30-09-2016,PANSA,ANSP (AUA),1229.00,93.46,13.31,58.87,23.91,3.6
2016,9,SEP,30-09-2016,ROMATSA,ANSP (AUA),939.48,101.87,6.08,46.33,12.66,3.6
2016,9,SEP,30-09-2016,SMATSA,ANSP (AUA),773.66,132.54,5.82,76.13,7.61,3.6
2016,9,SEP,30-09-2016,Sakaeronavigatsia,ANSP (AUA),146.80,16.23,0.56,5.74,3.57,3.6
2016,9,SEP,30-09-2016,Skyguide,ANSP (AUA),905.14,204.78,50.35,126.94,39.60,3.6
2016,9,SEP,30-09-2016,Slovenia Control,ANSP (AUA),155.77,25.24,1.88,15.13,2.74,3.6
2016,9,SEP,30-09-2016,UkSATSE,ANSP (AUA),415.04,13.15,1.63,4.93,1.91,3.6
2016,10,OCT,01-10-2016,ANS CR,ANSP (AUA),698.92,147.93,13.33,81.63,19.88,3.6
2016,10,OCT,01-10-2016,ARMATS,ANSP (AUA),25.63,0.37,0.05,0.12,0.09,3.6
2016,10,OCT,01-10-2016,Albcontrol,ANSP (AUA),158.35,18.75,1.20,6.04,1.19,3.6
2016,10,OCT,01-10-2016,Austro Control,ANSP (AUA),745.63,124.20,14.88,74.71,17.63,3.6
2016,10,OCT,01-10-2016,Avinor (Continental),ANSP (AUA),460.69,13.04,2.52,5.59,2.68,3.6
2016,10,OCT,01-10-2016,BULATSA,ANSP (AUA),817.77,140.71,8.41,49.29,12.50,3.6
2016,10,OCT,01-10-2016,Belgocontrol,ANSP (AUA),147.19,15.18,5.54,8.70,6.54,3.6
2016,10,OCT,01-10-2016,Croatia Control,ANSP (AUA),800.94,131.39,9.09,76.99,10.05,3.6
2016,10,OCT,01-10-2016,DCAC Cyprus,ANSP (AUA),367.21,22.53,3.78,9.69,3.11,3.6
2016,10,OCT,01-10-2016,DFS,ANSP (AUA),3021.24,521.97,115.42,310.03,106.83,3.6
2016,10,OCT,01-10-2016,DHMI,ANSP (AUA),3462.47,610.05,84.40,182.58,90.61,3.6
2016,10,OCT,01-10-2016,DSNA,ANSP (AUA),6203.05,1353.86,155.47,601.62,116.71,3.6
2016,10,OCT,01-10-2016,EANS,ANSP (AUA),184.22,12.18,1.75,3.92,5.00,3.6
2016,10,OCT,01-10-2016,ENAIRE,ANSP (AUA),3603.99,513.21,67.38,186.46,51.27,3.6
2016,10,OCT,01-10-2016,ENAV,ANSP (AUA),2792.22,304.30,70.52,197.44,41.13,3.6
2016,10,OCT,01-10-2016,Finavia,ANSP (AUA),167.79,4.18,0.86,1.38,1.48,3.6
2016,10,OCT,01-10-2016,HCAA,ANSP (AUA),1560.02,131.39,17.71,54.51,11.48,3.6
2016,10,OCT,01-10-2016,HungaroControl,ANSP (AUA),755.12,132.02,5.70,70.61,11.54,3.6
2016,10,OCT,01-10-2016,IAA,ANSP (AUA),788.08,54.66,3.86,14.81,9.73,3.6
2016,10,OCT,01-10-2016,LFV,ANSP (AUA),815.06,42.87,6.31,25.27,11.48,3.6
2016,10,OCT,01-10-2016,LGS,ANSP (AUA),197.38,11.42,0.93,5.36,3.07,3.6
2016,10,OCT,01-10-2016,LPS,ANSP (AUA),326.30,61.46,3.39,33.95,6.77,3.6
2016,10,OCT,01-10-2016,LVNL,ANSP (AUA),188.52,30.07,4.42,13.59,10.95,3.6
2016,10,OCT,01-10-2016,M-NAV,ANSP (AUA),99.51,11.76,0.83,5.29,0.31,3.6
2016,10,OCT,01-10-2016,MATS,ANSP (AUA),208.43,6.20,0.21,2.31,1.55,3.6
2016,10,OCT,01-10-2016,MUAC,ANSP (AUA),1736.29,314.50,76.42,187.29,57.50,3.6
2016,10,OCT,01-10-2016,MoldATSA,ANSP (AUA),20.65,0.20,0.01,0.09,0.03,3.6
2016,10,OCT,01-10-2016,NATS (Continental),ANSP (AUA),2888.94,521.40,196.19,242.32,151.53,3.6
2016,10,OCT,01-10-2016,NAV Portugal (Continental),ANSP (AUA),1029.48,100.36,14.07,38.04,5.39,3.6
2016,10,OCT,01-10-2016,NAVIAIR,ANSP (AUA),414.09,23.02,4.30,13.70,6.45,3.6
2016,10,OCT,01-10-2016,Oro Navigacija,ANSP (AUA),146.51,8.64,0.51,4.22,2.34,3.6
2016,10,OCT,01-10-2016,PANSA,ANSP (AUA),1205.91,106.40,11.28,66.17,19.58,3.6
2016,10,OCT,01-10-2016,ROMATSA,ANSP (AUA),958.51,119.80,4.74,54.53,15.87,3.6
2016,10,OCT,01-10-2016,SMATSA,ANSP (AUA),889.19,185.94,5.62,101.26,10.50,3.6
2016,10,OCT,01-10-2016,Sakaeronavigatsia,ANSP (AUA),133.53,15.47,0.86,4.08,2.28,3.6
2016,10,OCT,01-10-2016,Skyguide,ANSP (AUA),809.32,175.82,36.90,109.77,30.37,3.6
2016,10,OCT,01-10-2016,Slovenia Control,ANSP (AUA),187.83,43.86,3.33,25.24,4.48,3.6
2016,10,OCT,01-10-2016,UkSATSE,ANSP (AUA),398.12,13.08,1.16,4.51,1.33,3.6
2016,10,OCT,02-10-2016,ANS CR,ANSP (AUA),699.72,139.61,17.36,78.20,22.34,3.6
2016,10,OCT,02-10-2016,ARMATS,ANSP (AUA),30.73,0.82,0.06,0.17,0.08,3.6
2016,10,OCT,02-10-2016,Albcontrol,ANSP (AUA),135.64,13.92,0.75,6.02,0.52,3.6
2016,10,OCT,02-10-2016,Austro Control,ANSP (AUA),734.54,117.68,16.62,72.71,22.54,3.6
2016,10,OCT,02-10-2016,Avinor (Continental),ANSP (AUA),630.72,23.35,5.71,10.24,5.26,3.6
2016,10,OCT,02-10-2016,BULATSA,ANSP (AUA),809.13,139.75,8.64,52.32,13.17,3.6
2016,10,OCT,02-10-2016,Belgocontrol,ANSP (AUA),179.17,22.68,8.40,13.17,9.73,3.6
2016,10,OCT,02-10-2016,Croatia Control,ANSP (AUA),708.72,109.93,6.56,67.52,7.25,3.6
2016,10,OCT,02-10-2016,DCAC Cyprus,ANSP (AUA),426.67,31.31,5.42,12.32,4.38,3.6
2016,10,OCT,02-10-2016,DFS,ANSP (AUA),3085.41,534.61,125.43,329.99,113.21,3.6
2016,10,OCT,02-10-2016,DHMI,ANSP (AUA),3577.31,673.79,91.83,198.16,120.21,3.6
2016,10,OCT,02-10-2016,DSNA,ANSP (AUA),6294.58,1273.90,178.33,582.90,144.43,3.6
2016,10,OCT,02-10-2016,EANS,ANSP (AUA),169.82,10.97,1.34,3.49,3.65,3.6
2016,10,OCT,02-10-2016,ENAIRE,ANSP (AUA),3473.22,477.87,71.16,183.76,51.99,3.6
2016,10,OCT,02-10-2016,ENAV,ANSP (AUA),2744.89,302.32,72.38,193.46,46.05,3.6
2016,10,OCT,02-10-2016,Finavia,ANSP (AUA),202.53,5.67,1.30,1.95,2.16,3.6
2016,10,OCT,02-10-2016,HCAA,ANSP (AUA),1485.30,122.23,14.80,50.82,10.17,3.6
2016,10,OCT,02-10-2016,HungaroControl,ANSP (AUA),746.20,125.43,6.00,70.96,16.52,3.6
2016,10,OCT,02-10-2016,IAA,ANSP (AUA),813.79,66.11,6.31,17.02,11.42,3.6
2016,10,OCT,02-10-2016,LFV,ANSP (AUA),929.10,44.90,9.57,24.62,11.28,3.6
2016,10,OCT,02-10-2016,LGS,ANSP (AUA),172.58,9.46,0.80,4.92,2.10,3.6
2016,10,OCT,02-10-2016,LPS,ANSP (AUA),318.15,57.00,3.28,30.93,8.05,3.6
2016,10,OCT,02-10-2016,LVNL,ANSP (AUA),209.37,36.22,5.56,17.33,13.32,3.6
2016,10,OCT,02-10-2016,M-NAV,ANSP (AUA),81.96,8.15,0.49,4.23,0.14,3.6
2016,10,OCT,02-10-2016,MATS,ANSP (AUA),217.62,7.17,0.61,2.71,1.73,3.6
2016,10,OCT,02-10-2016,MUAC,ANSP (AUA),1766.71,311.16,82.56,185.84,48.54,3.6
2016,10,OCT,02-10-2016,MoldATSA,ANSP (AUA),20.25,0.25,0.02,0.10,0.01,3.6
2016,10,OCT,02-10-2016,NATS (Continental),ANSP (AUA),3117.91,541.54,191.14,251.41,162.52,3.6
2016,10,OCT,02-10-2016,NAV Portugal (Continental),ANSP (AUA),940.29,77.84,13.54,28.54,5.81,3.6
2016,10,OCT,02-10-2016,NAVIAIR,ANSP (AUA),438.87,24.58,4.54,14.53,5.49,3.6
2016,10,OCT,02-10-2016,Oro Navigacija,ANSP (AUA),132.73,7.04,0.49,3.19,2.02,3.6
2016,10,OCT,02-10-2016,PANSA,ANSP (AUA),1165.23,94.37,10.62,58.19,21.49,3.6
2016,10,OCT,02-10-2016,ROMATSA,ANSP (AUA),991.70,130.60,6.00,56.51,15.27,3.6
2016,10,OCT,02-10-2016,SMATSA,ANSP (AUA),828.92,158.40,6.63,92.14,6.45,3.6
2016,10,OCT,02-10-2016,Sakaeronavigatsia,ANSP (AUA),139.00,14.48,0.63,4.91,1.62,3.6
2016,10,OCT,02-10-2016,Skyguide,ANSP (AUA),854.72,183.45,46.74,115.95,41.30,3.6
2016,10,OCT,02-10-2016,Slovenia Control,ANSP (AUA),158.20,28.41,1.94,18.56,2.81,3.6
2016,10,OCT,02-10-2016,UkSATSE,ANSP (AUA),387.39,12.08,1.12,4.85,1.33,3.6
2016,10,OCT,03-10-2016,ANS CR,ANSP (AUA),686.81,130.46,17.97,70.49,15.81,3.6
2016,10,OCT,03-10-2016,ARMATS,ANSP (AUA),24.91,0.54,0.03,0.18,0.05,3.6
2016,10,OCT,03-10-2016,Albcontrol,ANSP (AUA),101.87,7.26,0.55,3.31,0.48,3.6
2016,10,OCT,03-10-2016,Austro Control,ANSP (AUA),718.43,105.45,16.90,62.47,23.27,3.6
2016,10,OCT,03-10-2016,Avinor (Continental),ANSP (AUA),713.64,27.34,6.79,11.18,6.69,3.6
2016,10,OCT,03-10-2016,BULATSA,ANSP (AUA),731.10,105.76,7.39,36.89,10.50,3.6
2016,10,OCT,03-10-2016,Belgocontrol,ANSP (AUA),207.17,30.67,12.01,17.60,14.15,3.6
2016,10,OCT,03-10-2016,Croatia Control,ANSP (AUA),565.98,69.29,4.02,39.08,9.24,3.6
2016,10,OCT,03-10-2016,DCAC Cyprus,ANSP (AUA),323.18,16.58,2.94,6.83,2.53,3.6
2016,10,OCT,03-10-2016,DFS,ANSP (AUA),3197.91,553.60,138.14,338.00,127.54,3.6
2016,10,OCT,03-10-2016,DHMI,ANSP (AUA),3259.30,595.04,76.31,164.24,100.55,3.6
2016,10,OCT,03-10-2016,DSNA,ANSP (AUA),6118.28,1240.31,175.40,553.66,146.83,3.6
2016,10,OCT,03-10-2016,EANS,ANSP (AUA),176.03,9.35,1.53,3.22,2.71,3.6
2016,10,OCT,03-10-2016,ENAIRE,ANSP (AUA),3340.76,443.38,66.47,172.29,50.29,3.6
2016,10,OCT,03-10-2016,ENAV,ANSP (AUA),2616.84,260.78,69.65,160.42,53.36,3.6
2016,10,OCT,03-10-2016,Finavia,ANSP (AUA),236.32,6.90,1.78,2.55,2.49,3.6
2016,10,OCT,03-10-2016,HCAA,ANSP (AUA),1162.29,71.92,9.24,30.73,8.70,3.6
2016,10,OCT,03-10-2016,HungaroControl,ANSP (AUA),635.30,86.22,5.11,44.70,13.14,3.6
2016,10,OCT,03-10-2016,IAA,ANSP (AUA),830.99,75.90,7.82,18.77,14.16,3.6
2016,10,OCT,03-10-2016,LFV,ANSP (AUA),1060.57,54.69,12.31,28.14,13.28,3.6
2016,10,OCT,03-10-2016,LGS,ANSP (AUA),194.07,10.50,1.19,5.91,2.37,3.6
2016,10,OCT,03-10-2016,LPS,ANSP (AUA),270.23,39.24,3.05,20.24,6.55,3.6
2016,10,OCT,03-10-2016,LVNL,ANSP (AUA),234.47,45.07,6.43,19.41,17.23,3.6
2016,10,OCT,03-10-2016,M-NAV,ANSP (AUA),71.84,5.28,0.62,2.71,0.16,3.6
2016,10,OCT,03-10-2016,MATS,ANSP (AUA),197.97,7.16,0.40,2.29,1.08,3.6
2016,10,OCT,03-10-2016,MUAC,ANSP (AUA),1778.73,338.53,90.39,188.63,60.39,3.6
2016,10,OCT,03-10-2016,MoldATSA,ANSP (AUA),19.24,0.14,0.02,0.09,0.02,3.6
2016,10,OCT,03-10-2016,NATS (Continental),ANSP (AUA),3286.46,617.42,238.49,292.52,199.02,3.6
2016,10,OCT,03-10-2016,NAV Portugal (Continental),ANSP (AUA),926.63,70.64,12.67,26.25,5.78,3.6
2016,10,OCT,03-10-2016,NAVIAIR,ANSP (AUA),491.58,31.32,5.26,17.79,8.02,3.6
2016,10,OCT,03-10-2016,Oro Navigacija,ANSP (AUA),130.73,5.48,0.62,2.83,1.53,3.6
2016,10,OCT,03-10-2016,PANSA,ANSP (AUA),1047.91,71.06,10.20,43.96,15.31,3.6
2016,10,OCT,03-10-2016,ROMATSA,ANSP (AUA),849.29,84.17,5.02,35.47,13.90,3.6
2016,10,OCT,03-10-2016,SMATSA,ANSP (AUA),712.28,118.02,4.68,62.60,11.48,3.6
2016,10,OCT,03-10-2016,Sakaeronavigatsia,ANSP (AUA),134.58,13.27,0.82,4.39,1.99,3.6
2016,10,OCT,03-10-2016,Skyguide,ANSP (AUA),812.68,174.07,44.43,106.96,41.94,3.6
2016,10,OCT,03-10-2016,Slovenia Control,ANSP (AUA),152.04,27.47,2.41,15.12,5.28,3.6
2016,10,OCT,03-10-2016,UkSATSE,ANSP (AUA),340.43,8.53,0.98,3.06,0.95,3.6
2016,10,OCT,04-10-2016,ANS CR,ANSP (AUA),664.17,118.35,14.85,65.13,18.29,3.6
2016,10,OCT,04-10-2016,ARMATS,ANSP (AUA),24.36,0.51,0.07,0.11,0.13,3.6
2016,10,OCT,04-10-2016,Albcontrol,ANSP (AUA),104.43,8.78,0.68,3.76,0.96,3.6
2016,10,OCT,04-10-2016,Austro Control,ANSP (AUA),681.23,92.45,14.86,53.64,16.43,3.6
2016,10,OCT,04-10-2016,Avinor (Continental),ANSP (AUA),674.28,23.85,5.58,9.75,5.30,3.6
2016,10,OCT,04-10-2016,BULATSA,ANSP (AUA),692.36,92.81,6.61,32.50,17.41,3.6
2016,10,OCT,04-10-2016,Belgocontrol,ANSP (AUA),209.83,30.55,12.52,18.43,13.50,3.6
2016,10,OCT,04-10-2016,Croatia Control,ANSP (AUA),567.15,70.69,3.41,40.01,10.16,3.6
2016,10,OCT,04-10-2016,DCAC Cyprus,ANSP (AUA),391.79,21.78,3.87,8.97,4.43,3.6
2016,10,OCT,04-10-2016,DFS,ANSP (AUA),3364.01,593.49,163.33,355.53,140.31,3.6
2016,10,OCT,04-10-2016,DHMI,ANSP (AUA),3142.90,576.65,67.93,159.15,98.18,3.6
2016,10,OCT,04-10-2016,DSNA,ANSP (AUA),5780.73,1140.03,155.27,505.23,116.46,3.6
2016,10,OCT,04-10-2016,EANS,ANSP (AUA),166.62,8.30,1.11,2.79,2.17,3.6
2016,10,OCT,04-10-2016,ENAIRE,ANSP (AUA),3149.17,389.67,51.94,142.83,40.41,3.6
2016,10,OCT,04-10-2016,ENAV,ANSP (AUA),2431.55,231.70,59.51,141.96,46.23,3.6
2016,10,OCT,04-10-2016,Finavia,ANSP (AUA),234.95,6.98,1.97,2.73,3.02,3.6
2016,10,OCT,04-10-2016,HCAA,ANSP (AUA),1229.29,80.07,10.77,34.62,11.19,3.6
2016,10,OCT,04-10-2016,HungaroControl,ANSP (AUA),593.78,70.82,4.07,37.37,9.16,3.6
2016,10,OCT,04-10-2016,IAA,ANSP (AUA),769.30,55.03,5.90,17.46,9.16,3.6
2016,10,OCT,04-10-2016,LFV,ANSP (AUA),1058.79,52.44,12.53,27.61,15.89,3.6
2016,10,OCT,04-10-2016,LGS,ANSP (AUA),182.06,8.45,0.97,4.59,1.91,3.6
2016,10,OCT,04-10-2016,LPS,ANSP (AUA),262.36,36.06,3.16,18.02,5.54,3.6
2016,10,OCT,04-10-2016,LVNL,ANSP (AUA),233.98,41.98,7.54,17.80,16.62,3.6
2016,10,OCT,04-10-2016,M-NAV,ANSP (AUA),68.65,4.94,0.50,2.32,0.19,3.6
2016,10,OCT,04-10-2016,MATS,ANSP (AUA),203.60,5.37,0.48,2.18,1.69,3.6
2016,10,OCT,04-10-2016,MUAC,ANSP (AUA),1771.56,334.79,87.94,185.79,50.21,3.6
2016,10,OCT,04-10-2016,MoldATSA,ANSP (AUA),18.28,0.17,0.03,0.08,0.04,3.6
2016,10,OCT,04-10-2016,NATS (Continental),ANSP (AUA),3173.98,574.50,225.30,277.43,180.36,3.6
2016,10,OCT,04-10-2016,NAV Portugal (Continental),ANSP (AUA),856.64,63.55,10.27,23.06,4.44,3.6
2016,10,OCT,04-10-2016,NAVIAIR,ANSP (AUA),473.44,27.54,5.00,15.99,6.53,3.6
2016,10,OCT,04-10-2016,Oro Navigacija,ANSP (AUA),125.31,4.75,0.44,2.51,0.89,3.6
2016,10,OCT,04-10-2016,PANSA,ANSP (AUA),1005.40,67.33,10.10,41.18,11.38,3.6
2016,10,OCT,04-10-2016,ROMATSA,ANSP (AUA),813.20,77.68,4.93,31.11,11.70,3.6
2016,10,OCT,04-10-2016,SMATSA,ANSP (AUA),656.19,97.03,3.67,54.55,14.66,3.6
2016,10,OCT,04-10-2016,Sakaeronavigatsia,ANSP (AUA),154.69,19.17,1.04,6.59,2.94,3.6
2016,10,OCT,04-10-2016,Skyguide,ANSP (AUA),802.21,167.81,45.19,103.51,38.01,3.6
2016,10,OCT,04-10-2016,Slovenia Control,ANSP (AUA),150.59,28.94,1.96,16.96,4.79,3.6
2016,10,OCT,04-10-2016,UkSATSE,ANSP (AUA),329.48,8.62,1.00,3.40,1.09,3.6
2016,10,OCT,05-10-2016,ANS CR,ANSP (AUA),685.59,121.35,16.51,63.53,16.70,3.6
2016,10,OCT,05-10-2016,ARMATS,ANSP (AUA),27.95,0.87,0.06,0.18,0.14,3.6
2016,10,OCT,05-10-2016,Albcontrol,ANSP (AUA),93.78,6.80,0.31,2.48,0.86,3.6
2016,10,OCT,05-10-2016,Austro Control,ANSP (AUA),737.85,106.96,19.15,62.10,23.50,3.6
2016,10,OCT,05-10-2016,Avinor (Continental),ANSP (AUA),722.71,26.70,6.33,10.26,5.98,3.6
2016,10,OCT,05-10-2016,BULATSA,ANSP (AUA),742.18,109.56,7.53,37.86,16.64,3.6
2016,10,OCT,05-10-2016,Belgocontrol,ANSP (AUA),218.11,34.65,15.15,20.80,14.82,3.6
2016,10,OCT,05-10-2016,Croatia Control,ANSP (AUA),567.81,75.27,4.09,40.36,10.66,3.6
2016,10,OCT,05-10-2016,DCAC Cyprus,ANSP (AUA),486.49,39.64,6.27,16.51,5.31,3.6
2016,10,OCT,05-10-2016,DFS,ANSP (AUA),3449.22,621.04,176.68,370.33,157.21,3.6
2016,10,OCT,05-10-2016,DHMI,ANSP (AUA),3376.55,621.99,75.94,187.81,113.10,3.6
2016,10,OCT,05-10-2016,DSNA,ANSP (AUA),5717.91,1079.23,153.74,478.02,104.47,3.6
2016,10,OCT,05-10-2016,EANS,ANSP (AUA),180.33,10.25,1.65,3.78,2.78,3.6
2016,10,OCT,05-10-2016,ENAIRE,ANSP (AUA),3078.48,380.91,56.65,141.68,44.92,3.6
2016,10,OCT,05-10-2016,ENAV,ANSP (AUA),2430.04,224.56,61.42,137.51,46.84,3.6
2016,10,OCT,05-10-2016,Finavia,ANSP (AUA),246.95,7.23,2.14,2.93,2.94,3.6
2016,10,OCT,05-10-2016,HCAA,ANSP (AUA),1200.26,83.49,9.34,33.75,9.35,3.6
2016,10,OCT,05-10-2016,HungaroControl,ANSP (AUA),646.31,83.60,4.99,43.88,12.42,3.6
2016,10,OCT,05-10-2016,IAA,ANSP (AUA),775.50,51.46,6.54,14.53,7.53,3.6
2016,10,OCT,05-10-2016,LFV,ANSP (AUA),1102.17,55.68,14.60,28.80,18.62,3.6
2016,10,OCT,05-10-2016,LGS,ANSP (AUA),174.83,7.68,0.84,4.41,1.51,3.6
2016,10,OCT,05-10-2016,LPS,ANSP (AUA),269.66,38.90,3.46,19.69,4.49,3.6
2016,10,OCT,05-10-2016,LVNL,ANSP (AUA),232.51,41.52,7.34,18.21,17.60,3.6
2016,10,OCT,05-10-2016,M-NAV,ANSP (AUA),75.18,5.99,0.54,2.81,0.21,3.6
2016,10,OCT,05-10-2016,MATS,ANSP (AUA),203.47,10.57,0.58,2.16,1.97,3.6
2016,10,OCT,05-10-2016,MUAC,ANSP (AUA),1835.52,351.55,89.43,189.75,60.44,3.6
2016,10,OCT,05-10-2016,MoldATSA,ANSP (AUA),22.45,0.31,0.04,0.09,0.04,3.6
2016,10,OCT,05-10-2016,NATS (Continental),ANSP (AUA),3199.26,650.71,266.06,316.44,216.07,3.6
2016,10,OCT,05-10-2016,NAV Portugal (Continental),ANSP (AUA),811.48,67.22,11.33,22.47,5.82,3.6
2016,10,OCT,05-10-2016,NAVIAIR,ANSP (AUA),475.86,26.97,4.94,14.85,8.18,3.6
2016,10,OCT,05-10-2016,Oro Navigacija,ANSP (AUA),144.11,12.25,0.50,3.51,1.91,3.6
2016,10,OCT,05-10-2016,PANSA,ANSP (AUA),1074.35,73.04,11.12,44.47,15.84,3.6
2016,10,OCT,05-10-2016,ROMATSA,ANSP (AUA),897.03,96.02,5.65,39.19,14.73,3.6
2016,10,OCT,05-10-2016,SMATSA,ANSP (AUA),706.34,113.46,4.08,60.73,12.97,3.6
2016,10,OCT,05-10-2016,Sakaeronavigatsia,ANSP (AUA),124.91,12.16,0.55,3.95,2.41,3.6
2016,10,OCT,05-10-2016,Skyguide,ANSP (AUA),791.44,156.80,44.56,96.99,37.25,3.6
2016,10,OCT,05-10-2016,Slovenia Control,ANSP (AUA),158.30,32.05,2.52,17.51,5.46,3.6
2016,10,OCT,05-10-2016,UkSATSE,ANSP (AUA),494.25,21.18,2.53,7.05,2.27,3.6
2016,10,OCT,06-10-2016,ANS CR,ANSP (AUA),716.63,134.65,17.75,74.19,19.35,3.6
2016,10,OCT,06-10-2016,ARMATS,ANSP (AUA),26.99,0.78,0.07,0.18,0.04,3.6
2016,10,OCT,06-10-2016,Albcontrol,ANSP (AUA),89.78,7.28,0.27,2.55,0.37,3.6
2016,10,OCT,06-10-2016,Austro Control,ANSP (AUA),722.59,97.24,19.45,57.23,22.07,3.6
2016,10,OCT,06-10-2016,Avinor (Continental),ANSP (AUA),706.45,26.86,6.62,11.55,6.84,3.6
2016,10,OCT,06-10-2016,BULATSA,ANSP (AUA),726.82,105.67,7.67,36.53,18.09,3.6
2016,10,OCT,06-10-2016,Belgocontrol,ANSP (AUA),223.14,35.90,15.27,21.00,16.33,3.6
2016,10,OCT,06-10-2016,Croatia Control,ANSP (AUA),542.51,65.70,4.22,37.43,7.91,3.6
2016,10,OCT,06-10-2016,DCAC Cyprus,ANSP (AUA),473.43,38.53,4.99,14.43,4.81,3.6
2016,10,OCT,06-10-2016,DFS,ANSP (AUA),3409.53,609.98,172.15,364.65,140.54,3.6
2016,10,OCT,06-10-2016,DHMI,ANSP (AUA),3430.24,632.22,76.74,191.33,143.63,3.6
2016,10,OCT,06-10-2016,DSNA,ANSP (AUA),5938.34,1111.75,166.24,505.33,116.96,3.6
2016,10,OCT,06-10-2016,EANS,ANSP (AUA),178.52,10.18,1.54,2.90,3.16,3.6
2016,10,OCT,06-10-2016,ENAIRE,ANSP (AUA),3278.44,401.42,60.94,159.31,47.78,3.6
2016,10,OCT,06-10-2016,ENAV,ANSP (AUA),2513.53,248.20,61.75,153.88,42.93,3.6
2016,10,OCT,06-10-2016,Finavia,ANSP (AUA),231.37,7.07,1.86,2.63,2.66,3.6
2016,10,OCT,06-10-2016,HCAA,ANSP (AUA),1272.61,88.08,10.21,37.60,7.58,3.6
2016,10,OCT,06-10-2016,HungaroControl,ANSP (AUA),640.60,83.58,5.17,44.25,13.08,3.6
2016,10,OCT,06-10-2016,IAA,ANSP (AUA),836.83,62.28,7.60,17.13,9.80,3.6
2016,10,OCT,06-10-2016,LFV,ANSP (AUA),1105.63,56.54,14.27,29.06,18.91,3.6
2016,10,OCT,06-10-2016,LGS,ANSP (AUA),190.43,9.66,0.97,4.65,2.43,3.6
2016,10,OCT,06-10-2016,LPS,ANSP (AUA),269.21,40.32,3.78,20.23,5.66,3.6
2016,10,OCT,06-10-2016,LVNL,ANSP (AUA),243.47,44.54,8.15,19.69,18.24,3.6
2016,10,OCT,06-10-2016,M-NAV,ANSP (AUA),69.92,4.64,0.50,2.40,0.08,3.6
2016,10,OCT,06-10-2016,MATS,ANSP (AUA),186.15,5.41,0.42,2.85,0.93,3.6
2016,10,OCT,06-10-2016,MUAC,ANSP (AUA),1800.74,352.66,93.78,192.74,52.75,3.6
2016,10,OCT,06-10-2016,MoldATSA,ANSP (AUA),22.27,0.28,0.02,0.09,0.07,3.6
2016,10,OCT,06-10-2016,NATS (Continental),ANSP (AUA),3297.30,633.57,253.54,307.58,208.79,3.6
2016,10,OCT,06-10-2016,NAV Portugal (Continental),ANSP (AUA),891.80,69.74,12.07,27.85,5.20,3.6
2016,10,OCT,06-10-2016,NAVIAIR,ANSP (AUA),489.54,28.60,5.89,15.60,8.26,3.6
2016,10,OCT,06-10-2016,Oro Navigacija,ANSP (AUA),128.07,4.85,0.50,2.45,0.96,3.6
2016,10,OCT,06-10-2016,PANSA,ANSP (AUA),1037.62,70.59,10.15,42.89,13.68,3.6
2016,10,OCT,06-10-2016,ROMATSA,ANSP (AUA),862.55,93.25,5.55,38.74,15.63,3.6
2016,10,OCT,06-10-2016,SMATSA,ANSP (AUA),691.22,107.69,4.18,59.83,11.72,3.6
