MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
6.0,JUN,05-06-2017,BULATSA,ANSP (AUA),711.44,94.8,5.913,35.5,3.71,3.13.1
6.0,JUN,05-06-2017,Croatia Control,ANSP (AUA),680.88,88.47,4.8149999999999995,56.13,3.67,3.13.1
6.0,JUN,05-06-2017,DCAC Cyprus,ANSP (AUA),420.5,30.62,3.411,10.57,1.48,3.13.1
6.0,JUN,05-06-2017,DFS,ANSP (AUA),3283.68,609.85,119.88,370.4,73.83,3.13.1
6.0,JUN,05-06-2017,DHMI,ANSP (AUA),3378.72,615.34,67.158,178.5,44.87,3.13.1
6.0,JUN,05-06-2017,DSNA,ANSP (AUA),6439.58,1345.89,158.76000000000002,616.57,111.91,3.13.1
6.0,JUN,05-06-2017,EANS,ANSP (AUA),201.77,12.24,2.061,3.78,1.23,3.13.1
6.0,JUN,05-06-2017,ENAIRE,ANSP (AUA),3646.29,473.98,66.591,189.65,29.02,3.13.1
6.0,JUN,05-06-2017,ENAV,ANSP (AUA),2781.64,258.51,63.791999999999994,169.27,33.23,3.13.1
6.0,JUN,05-06-2017,HCAA,ANSP (AUA),1352.85,93.23,10.278,41.02,6.39,3.13.1
6.0,JUN,05-06-2017,HungaroControl,ANSP (AUA),686.22,105.86,4.644,57.74,7.21,3.13.1
6.0,JUN,05-06-2017,IAA,ANSP (AUA),688.66,43.85,3.4650000000000003,13.31,2.52,3.13.1
6.0,JUN,05-06-2017,LFV,ANSP (AUA),970.1,50.7,8.352,27.53,6.07,3.13.1
6.0,JUN,05-06-2017,LGS,ANSP (AUA),202.41,10.12,1.1340000000000001,5.24,1.07,3.13.1
6.0,JUN,05-06-2017,LPS,ANSP (AUA),291.48,44.17,3.195,23.27,4.22,3.13.1
6.0,JUN,05-06-2017,LVNL,ANSP (AUA),226.1,41.63,6.111,18.01,4.86,3.13.1
6.0,JUN,05-06-2017,M-NAV,ANSP (AUA),84.89,8.41,0.846,3.91,0.09,3.13.1
6.0,JUN,05-06-2017,MATS,ANSP (AUA),181.6,5.09,0.225,1.86,0.48,3.13.1
6.0,JUN,05-06-2017,MOLDATSA,ANSP (AUA),22.33,0.23,0.018000000000000002,0.07,0.01,3.13.1
6.0,JUN,05-06-2017,MUAC,ANSP (AUA),1874.0,370.09,83.682,215.76,37.54,3.13.1
6.0,JUN,05-06-2017,NATS (Continental),ANSP (AUA),3774.15,789.06,273.24,376.12,123.49,3.13.1
6.0,JUN,05-06-2017,NAV Portugal (Continental),ANSP (AUA),988.15,81.19,14.499,31.26,3.14,3.13.1
6.0,JUN,05-06-2017,NAVIAIR,ANSP (AUA),482.87,32.02,4.356,19.3,3.75,3.13.1
6.0,JUN,05-06-2017,Oro Navigacija,ANSP (AUA),158.06,7.7,0.7110000000000001,3.72,1.04,3.13.1
6.0,JUN,05-06-2017,PANSA,ANSP (AUA),1165.64,90.46,11.16,55.65,11.8,3.13.1
6.0,JUN,05-06-2017,ROMATSA,ANSP (AUA),945.22,107.53,5.238,49.84,8.75,3.13.1
6.0,JUN,05-06-2017,SMATSA,ANSP (AUA),703.37,103.47,3.3480000000000003,60.06,2.12,3.13.1
6.0,JUN,05-06-2017,Sakaeronavigatsia,ANSP (AUA),119.58,11.25,0.441,2.99,0.48,3.13.1
6.0,JUN,05-06-2017,Skyguide,ANSP (AUA),867.2,194.62,39.312,124.5,28.01,3.13.1
6.0,JUN,05-06-2017,Slovenia Control,ANSP (AUA),170.94,27.7,2.529,16.27,1.82,3.13.1
6.0,JUN,05-06-2017,UkSATSE,ANSP (AUA),416.18,11.95,0.9900000000000001,4.42,0.67,3.13.1
6.0,JUN,05-06-2017,skeyes,ANSP (AUA),204.26,27.73,9.297,15.41,7.91,3.13.1
6.0,JUN,06-06-2017,ANS CR,ANSP (AUA),658.06,109.17,13.662,63.83,10.49,3.13.1
6.0,JUN,06-06-2017,ANS Finland,ANSP (AUA),236.44,7.44,1.953,2.94,1.72,3.13.1
6.0,JUN,06-06-2017,ARMATS,ANSP (AUA),39.15,1.06,0.12600000000000003,0.36,0.1,3.13.1
6.0,JUN,06-06-2017,Albcontrol,ANSP (AUA),128.35,12.79,0.5670000000000001,6.08,0.14,3.13.1
6.0,JUN,06-06-2017,Austro Control,ANSP (AUA),810.2,127.32,15.039000000000001,80.37,13.17,3.13.1
6.0,JUN,06-06-2017,Avinor (Continental),ANSP (AUA),730.13,28.98,7.047000000000001,13.58,6.18,3.13.1
6.0,JUN,06-06-2017,BULATSA,ANSP (AUA),701.51,96.76,5.481,37.81,4.05,3.13.1
6.0,JUN,06-06-2017,Croatia Control,ANSP (AUA),676.75,83.09,5.526,53.39,3.43,3.13.1
6.0,JUN,06-06-2017,DCAC Cyprus,ANSP (AUA),390.3,27.5,3.195,10.14,2.46,3.13.1
6.0,JUN,06-06-2017,DFS,ANSP (AUA),3542.52,680.07,143.721,411.99,97.97,3.13.1
6.0,JUN,06-06-2017,DHMI,ANSP (AUA),3363.44,592.82,60.36299999999999,173.88,43.37,3.13.1
6.0,JUN,06-06-2017,DSNA,ANSP (AUA),6412.72,1314.34,149.976,604.71,101.53,3.13.1
6.0,JUN,06-06-2017,EANS,ANSP (AUA),196.26,10.38,1.836,4.34,1.1,3.13.1
6.0,JUN,06-06-2017,ENAIRE,ANSP (AUA),3496.71,454.71,56.115,178.22,21.68,3.13.1
6.0,JUN,06-06-2017,ENAV,ANSP (AUA),2753.82,261.48,58.545,173.41,30.88,3.13.1
6.0,JUN,06-06-2017,HCAA,ANSP (AUA),1365.35,100.41,11.565,43.56,6.08,3.13.1
6.0,JUN,06-06-2017,HungaroControl,ANSP (AUA),710.76,104.33,4.995,60.73,8.89,3.13.1
6.0,JUN,06-06-2017,IAA,ANSP (AUA),725.38,48.8,3.249,14.3,2.64,3.13.1
6.0,JUN,06-06-2017,LFV,ANSP (AUA),941.07,47.71,9.099,26.36,6.78,3.13.1
6.0,JUN,06-06-2017,LGS,ANSP (AUA),201.88,11.22,1.161,6.14,1.19,3.13.1
6.0,JUN,06-06-2017,LPS,ANSP (AUA),283.69,36.34,2.781,20.48,3.61,3.13.1
6.0,JUN,06-06-2017,LVNL,ANSP (AUA),254.71,49.99,8.091000000000001,21.73,5.98,3.13.1
6.0,JUN,06-06-2017,M-NAV,ANSP (AUA),88.66,7.36,0.5940000000000001,3.47,0.1,3.13.1
6.0,JUN,06-06-2017,MATS,ANSP (AUA),161.44,3.07,0.189,1.07,0.25,3.13.1
6.0,JUN,06-06-2017,MOLDATSA,ANSP (AUA),28.78,0.55,0.027,0.24,0.05,3.13.1
6.0,JUN,06-06-2017,MUAC,ANSP (AUA),1851.97,375.45,84.384,205.83,40.86,3.13.1
6.0,JUN,06-06-2017,NATS (Continental),ANSP (AUA),3622.27,798.66,289.449,406.98,124.95,3.13.1
6.0,JUN,06-06-2017,NAV Portugal (Continental),ANSP (AUA),963.62,78.56,12.726,30.63,2.77,3.13.1
6.0,JUN,06-06-2017,NAVIAIR,ANSP (AUA),501.19,34.51,6.093,20.75,5.35,3.13.1
6.0,JUN,06-06-2017,Oro Navigacija,ANSP (AUA),154.85,8.64,0.684,3.79,1.22,3.13.1
6.0,JUN,06-06-2017,PANSA,ANSP (AUA),1188.36,92.84,11.808,58.8,11.84,3.13.1
6.0,JUN,06-06-2017,ROMATSA,ANSP (AUA),981.96,111.47,5.562,49.42,9.48,3.13.1
6.0,JUN,06-06-2017,SMATSA,ANSP (AUA),723.84,100.76,4.266,59.53,2.88,3.13.1
6.0,JUN,06-06-2017,Sakaeronavigatsia,ANSP (AUA),123.14,10.72,0.6120000000000001,3.42,1.07,3.13.1
6.0,JUN,06-06-2017,Skyguide,ANSP (AUA),866.94,195.99,43.605000000000004,124.68,31.32,3.13.1
6.0,JUN,06-06-2017,Slovenia Control,ANSP (AUA),153.18,25.76,1.845,16.17,1.6,3.13.1
6.0,JUN,06-06-2017,UkSATSE,ANSP (AUA),444.38,14.24,1.251,4.96,0.86,3.13.1
6.0,JUN,06-06-2017,skeyes,ANSP (AUA),211.98,30.1,10.134,16.62,9.74,3.13.1
6.0,JUN,07-06-2017,ANS CR,ANSP (AUA),686.74,118.12,15.48,62.75,10.68,3.13.1
6.0,JUN,07-06-2017,ANS Finland,ANSP (AUA),238.87,6.5,1.629,2.76,1.64,3.13.1
6.0,JUN,07-06-2017,ARMATS,ANSP (AUA),26.32,0.53,0.036000000000000004,0.13,0.03,3.13.1
6.0,JUN,07-06-2017,Albcontrol,ANSP (AUA),133.26,12.45,0.81,5.99,0.55,3.13.1
6.0,JUN,07-06-2017,Austro Control,ANSP (AUA),840.71,145.96,18.207,89.29,16.49,3.13.1
6.0,JUN,07-06-2017,Avinor (Continental),ANSP (AUA),773.0,34.21,7.74,14.27,7.13,3.13.1
6.0,JUN,07-06-2017,BULATSA,ANSP (AUA),711.99,95.31,5.5440000000000005,39.8,3.7,3.13.1
6.0,JUN,07-06-2017,Croatia Control,ANSP (AUA),643.94,84.73,5.265,50.12,3.43,3.13.1
6.0,JUN,07-06-2017,DCAC Cyprus,ANSP (AUA),433.54,30.89,4.905,11.24,2.16,3.13.1
6.0,JUN,07-06-2017,DFS,ANSP (AUA),3662.83,707.55,158.229,419.82,110.14,3.13.1
6.0,JUN,07-06-2017,DHMI,ANSP (AUA),3550.5,724.14,67.221,193.18,46.47,3.13.1
6.0,JUN,07-06-2017,DSNA,ANSP (AUA),6272.15,1273.9,154.197,586.61,106.68,3.13.1
6.0,JUN,07-06-2017,EANS,ANSP (AUA),196.56,10.24,1.854,3.83,1.14,3.13.1
6.0,JUN,07-06-2017,ENAIRE,ANSP (AUA),3389.3,428.71,58.653000000000006,165.97,22.34,3.13.1
6.0,JUN,07-06-2017,ENAV,ANSP (AUA),2658.1,249.7,56.259,161.94,29.63,3.13.1
6.0,JUN,07-06-2017,HCAA,ANSP (AUA),1458.24,122.4,13.284,54.48,7.29,3.13.1
6.0,JUN,07-06-2017,HungaroControl,ANSP (AUA),725.44,108.56,5.607,62.26,8.34,3.13.1
6.0,JUN,07-06-2017,IAA,ANSP (AUA),818.6,57.8,4.158,14.36,2.69,3.13.1
6.0,JUN,07-06-2017,LFV,ANSP (AUA),1154.93,67.79,13.833,36.55,12.9,3.13.1
6.0,JUN,07-06-2017,LGS,ANSP (AUA),207.27,10.84,1.413,6.18,1.15,3.13.1
6.0,JUN,07-06-2017,LPS,ANSP (AUA),287.06,38.33,2.9160000000000004,20.75,3.28,3.13.1
6.0,JUN,07-06-2017,LVNL,ANSP (AUA),249.36,48.24,9.684,21.56,7.08,3.13.1
6.0,JUN,07-06-2017,M-NAV,ANSP (AUA),106.53,13.26,0.621,7.09,0.2,3.13.1
6.0,JUN,07-06-2017,MATS,ANSP (AUA),172.04,4.98,0.41400000000000003,2.18,0.45,3.13.1
6.0,JUN,07-06-2017,MOLDATSA,ANSP (AUA),25.89,0.43,0.036000000000000004,0.1,0.03,3.13.1
6.0,JUN,07-06-2017,MUAC,ANSP (AUA),1918.26,390.92,88.551,211.79,41.73,3.13.1
6.0,JUN,07-06-2017,NATS (Continental),ANSP (AUA),3443.56,655.22,222.543,310.69,114.27,3.13.1
6.0,JUN,07-06-2017,NAV Portugal (Continental),ANSP (AUA),862.47,72.1,12.978,26.59,2.85,3.13.1
6.0,JUN,07-06-2017,NAVIAIR,ANSP (AUA),522.66,34.28,5.319,20.19,5.19,3.13.1
6.0,JUN,07-06-2017,Oro Navigacija,ANSP (AUA),159.31,8.51,0.666,4.11,0.87,3.13.1
6.0,JUN,07-06-2017,PANSA,ANSP (AUA),1231.7,98.66,12.321,58.45,12.67,3.13.1
6.0,JUN,07-06-2017,ROMATSA,ANSP (AUA),968.9,106.83,6.426,51.87,9.2,3.13.1
6.0,JUN,07-06-2017,SMATSA,ANSP (AUA),790.8,131.27,5.04,77.96,3.1,3.13.1
6.0,JUN,07-06-2017,Sakaeronavigatsia,ANSP (AUA),108.43,8.92,0.405,2.4,0.34,3.13.1
6.0,JUN,07-06-2017,Skyguide,ANSP (AUA),878.51,193.43,44.451,122.05,31.35,3.13.1
6.0,JUN,07-06-2017,Slovenia Control,ANSP (AUA),161.8,30.41,2.061,17.92,1.64,3.13.1
6.0,JUN,07-06-2017,UkSATSE,ANSP (AUA),453.33,14.64,1.098,4.69,0.79,3.13.1
6.0,JUN,07-06-2017,skeyes,ANSP (AUA),230.31,34.61,12.402,19.66,11.95,3.13.1
6.0,JUN,08-06-2017,ANS CR,ANSP (AUA),705.13,124.87,15.912,66.01,13.58,3.13.1
6.0,JUN,08-06-2017,ANS Finland,ANSP (AUA),276.98,8.63,2.2769999999999997,3.46,2.05,3.13.1
6.0,JUN,08-06-2017,ARMATS,ANSP (AUA),26.41,0.47,0.045000000000000005,0.13,0.01,3.13.1
6.0,JUN,08-06-2017,Albcontrol,ANSP (AUA),119.17,10.01,0.41400000000000003,4.54,0.26,3.13.1
6.0,JUN,08-06-2017,Austro Control,ANSP (AUA),796.7,123.22,17.91,75.25,15.86,3.13.1
6.0,JUN,08-06-2017,Avinor (Continental),ANSP (AUA),759.73,32.57,8.226,15.34,7.47,3.13.1
6.0,JUN,08-06-2017,BULATSA,ANSP (AUA),716.97,93.7,5.994000000000001,40.19,3.89,3.13.1
6.0,JUN,08-06-2017,Croatia Control,ANSP (AUA),644.67,77.7,5.634,47.12,4.92,3.13.1
6.0,JUN,08-06-2017,DCAC Cyprus,ANSP (AUA),465.38,38.43,4.8149999999999995,14.25,2.3,3.13.1
6.0,JUN,08-06-2017,DFS,ANSP (AUA),3586.14,677.32,149.067,405.68,104.68,3.13.1
6.0,JUN,08-06-2017,DHMI,ANSP (AUA),3572.94,628.63,66.105,192.24,41.37,3.13.1
6.0,JUN,08-06-2017,DSNA,ANSP (AUA),6595.61,1404.81,163.476,637.5,116.19,3.13.1
6.0,JUN,08-06-2017,EANS,ANSP (AUA),207.17,13.23,2.0160000000000005,4.14,1.39,3.13.1
6.0,JUN,08-06-2017,ENAIRE,ANSP (AUA),3524.93,480.01,63.23400000000001,185.79,23.87,3.13.1
6.0,JUN,08-06-2017,ENAV,ANSP (AUA),2735.45,263.82,59.976,166.49,32.46,3.13.1
6.0,JUN,08-06-2017,HCAA,ANSP (AUA),1515.65,120.04,13.635,56.55,7.48,3.13.1
6.0,JUN,08-06-2017,HungaroControl,ANSP (AUA),706.59,100.12,5.364,56.12,8.36,3.13.1
6.0,JUN,08-06-2017,IAA,ANSP (AUA),812.16,66.65,4.986,18.57,3.5,3.13.1
6.0,JUN,08-06-2017,LFV,ANSP (AUA),1189.86,66.76,14.004000000000001,35.31,13.31,3.13.1
6.0,JUN,08-06-2017,LGS,ANSP (AUA),208.99,11.09,1.251,6.19,1.3,3.13.1
6.0,JUN,08-06-2017,LPS,ANSP (AUA),299.52,41.17,4.311,21.71,3.84,3.13.1
6.0,JUN,08-06-2017,LVNL,ANSP (AUA),253.38,47.94,8.343,20.5,7.0,3.13.1
6.0,JUN,08-06-2017,M-NAV,ANSP (AUA),98.52,10.08,0.7200000000000001,4.41,0.26,3.13.1
6.0,JUN,08-06-2017,MATS,ANSP (AUA),185.27,5.08,0.468,1.86,0.24,3.13.1
6.0,JUN,08-06-2017,MOLDATSA,ANSP (AUA),25.66,0.28,0.036000000000000004,0.14,0.02,3.13.1
6.0,JUN,08-06-2017,MUAC,ANSP (AUA),1932.67,396.32,92.90700000000001,221.93,44.99,3.13.1
6.0,JUN,08-06-2017,NATS (Continental),ANSP (AUA),3713.95,795.24,284.031,393.38,136.66,3.13.1
6.0,JUN,08-06-2017,NAV Portugal (Continental),ANSP (AUA),981.91,84.31,15.209999999999999,30.54,3.28,3.13.1
6.0,JUN,08-06-2017,NAVIAIR,ANSP (AUA),525.31,36.82,6.516,21.23,5.51,3.13.1
6.0,JUN,08-06-2017,Oro Navigacija,ANSP (AUA),167.91,8.34,0.765,4.24,0.97,3.13.1
6.0,JUN,08-06-2017,PANSA,ANSP (AUA),1205.91,95.03,12.168,57.53,12.66,3.13.1
6.0,JUN,08-06-2017,ROMATSA,ANSP (AUA),927.3,97.76,5.517,47.71,8.37,3.13.1
6.0,JUN,08-06-2017,SMATSA,ANSP (AUA),751.83,114.48,4.1850000000000005,67.24,2.79,3.13.1
6.0,JUN,08-06-2017,Sakaeronavigatsia,ANSP (AUA),116.32,10.42,0.48600000000000004,3.43,0.52,3.13.1
6.0,JUN,08-06-2017,Skyguide,ANSP (AUA),888.25,201.7,42.642,123.84,30.67,3.13.1
6.0,JUN,08-06-2017,Slovenia Control,ANSP (AUA),160.23,26.56,2.898,14.64,1.94,3.13.1
6.0,JUN,08-06-2017,UkSATSE,ANSP (AUA),437.8,12.86,1.017,5.04,0.95,3.13.1
6.0,JUN,08-06-2017,skeyes,ANSP (AUA),225.46,34.26,12.267000000000001,19.24,11.98,3.13.1
6.0,JUN,09-06-2017,ANS CR,ANSP (AUA),719.03,132.23,16.893,72.73,15.47,3.13.1
6.0,JUN,09-06-2017,ANS Finland,ANSP (AUA),255.77,8.95,2.394,3.34,2.17,3.13.1
6.0,JUN,09-06-2017,ARMATS,ANSP (AUA),40.45,2.1,0.162,0.44,0.17,3.13.1
6.0,JUN,09-06-2017,Albcontrol,ANSP (AUA),139.98,14.7,0.801,7.26,0.31,3.13.1
6.0,JUN,09-06-2017,Austro Control,ANSP (AUA),819.79,125.44,16.2,77.73,13.77,3.13.1
6.0,JUN,09-06-2017,Avinor (Continental),ANSP (AUA),797.44,34.1,8.28,15.62,6.73,3.13.1
6.0,JUN,09-06-2017,BULATSA,ANSP (AUA),756.87,101.61,6.489,40.47,5.23,3.13.1
6.0,JUN,09-06-2017,Croatia Control,ANSP (AUA),650.59,84.48,5.364,54.39,3.74,3.13.1
6.0,JUN,09-06-2017,DCAC Cyprus,ANSP (AUA),381.37,25.77,3.4019999999999997,8.95,1.53,3.13.1
6.0,JUN,09-06-2017,DFS,ANSP (AUA),3678.17,707.28,157.86,434.09,101.46,3.13.1
6.0,JUN,09-06-2017,DHMI,ANSP (AUA),3672.39,686.07,75.744,214.8,53.71,3.13.1
6.0,JUN,09-06-2017,DSNA,ANSP (AUA),6843.94,1389.26,183.14100000000002,636.82,132.22,3.13.1
6.0,JUN,09-06-2017,EANS,ANSP (AUA),219.89,12.5,2.079,4.23,1.39,3.13.1
6.0,JUN,09-06-2017,ENAIRE,ANSP (AUA),3685.67,495.82,75.186,208.13,31.31,3.13.1
6.0,JUN,09-06-2017,ENAV,ANSP (AUA),2916.82,275.92,66.06,178.6,35.48,3.13.1
6.0,JUN,09-06-2017,HCAA,ANSP (AUA),1417.7,101.8,12.987,47.73,7.03,3.13.1
6.0,JUN,09-06-2017,HungaroControl,ANSP (AUA),761.2,121.9,5.013000000000001,70.49,9.41,3.13.1
6.0,JUN,09-06-2017,IAA,ANSP (AUA),854.95,51.61,4.887,17.68,3.6,3.13.1
6.0,JUN,09-06-2017,LFV,ANSP (AUA),1166.88,64.03,13.239,33.77,11.94,3.13.1
6.0,JUN,09-06-2017,LGS,ANSP (AUA),223.05,11.57,1.3860000000000001,6.55,1.41,3.13.1
6.0,JUN,09-06-2017,LPS,ANSP (AUA),312.57,45.28,3.681,24.14,4.28,3.13.1
6.0,JUN,09-06-2017,LVNL,ANSP (AUA),248.5,47.02,8.064000000000002,19.84,6.37,3.13.1
6.0,JUN,09-06-2017,M-NAV,ANSP (AUA),91.6,9.24,0.9450000000000001,4.53,0.25,3.13.1
6.0,JUN,09-06-2017,MATS,ANSP (AUA),215.1,8.11,0.36000000000000004,3.64,0.47,3.13.1
6.0,JUN,09-06-2017,MOLDATSA,ANSP (AUA),27.93,0.51,0.027,0.2,0.08,3.13.1
6.0,JUN,09-06-2017,MUAC,ANSP (AUA),1971.09,392.11,94.716,220.97,43.03,3.13.1
6.0,JUN,09-06-2017,NATS (Continental),ANSP (AUA),3653.69,727.08,256.077,350.47,134.23,3.13.1
6.0,JUN,09-06-2017,NAV Portugal (Continental),ANSP (AUA),948.75,68.77,14.301,27.5,2.33,3.13.1
6.0,JUN,09-06-2017,NAVIAIR,ANSP (AUA),552.28,36.24,6.651,21.79,6.19,3.13.1
6.0,JUN,09-06-2017,Oro Navigacija,ANSP (AUA),166.66,8.56,0.6930000000000001,4.2,0.94,3.13.1
6.0,JUN,09-06-2017,PANSA,ANSP (AUA),1315.21,106.54,12.582,66.0,14.16,3.13.1
6.0,JUN,09-06-2017,ROMATSA,ANSP (AUA),1036.21,117.63,7.848000000000001,55.92,9.91,3.13.1
6.0,JUN,09-06-2017,SMATSA,ANSP (AUA),766.58,121.24,4.131,71.94,3.5,3.13.1
6.0,JUN,09-06-2017,Sakaeronavigatsia,ANSP (AUA),127.32,11.01,0.54,3.37,0.44,3.13.1
6.0,JUN,09-06-2017,Skyguide,ANSP (AUA),910.24,203.88,44.595,128.53,30.44,3.13.1
6.0,JUN,09-06-2017,Slovenia Control,ANSP (AUA),160.41,27.35,2.619,16.52,1.71,3.13.1
6.0,JUN,09-06-2017,UkSATSE,ANSP (AUA),474.34,16.38,1.269,5.53,1.19,3.13.1
6.0,JUN,09-06-2017,skeyes,ANSP (AUA),227.36,34.1,12.492,19.17,9.92,3.13.1
6.0,JUN,10-06-2017,ANS CR,ANSP (AUA),696.19,136.11,15.309000000000001,75.9,11.92,3.13.1
6.0,JUN,10-06-2017,ANS Finland,ANSP (AUA),172.65,4.66,0.864,1.82,0.79,3.13.1
6.0,JUN,10-06-2017,ARMATS,ANSP (AUA),31.63,0.77,0.09000000000000001,0.29,0.07,3.13.1
6.0,JUN,10-06-2017,Albcontrol,ANSP (AUA),178.49,26.08,1.1880000000000002,11.28,0.54,3.13.1
6.0,JUN,10-06-2017,Austro Control,ANSP (AUA),853.91,153.84,16.857,100.35,14.89,3.13.1
6.0,JUN,10-06-2017,Avinor (Continental),ANSP (AUA),473.45,12.28,2.8080000000000003,5.64,1.57,3.13.1
6.0,JUN,10-06-2017,BULATSA,ANSP (AUA),833.32,132.84,7.803,53.43,5.19,3.13.1
6.0,JUN,10-06-2017,Croatia Control,ANSP (AUA),842.75,137.35,10.098,81.15,6.09,3.13.1
6.0,JUN,10-06-2017,DCAC Cyprus,ANSP (AUA),354.44,20.27,2.781,8.55,0.91,3.13.1
6.0,JUN,10-06-2017,DFS,ANSP (AUA),3230.05,603.72,115.047,364.63,67.19,3.13.1
6.0,JUN,10-06-2017,DHMI,ANSP (AUA),3718.41,697.46,77.41799999999999,207.13,54.29,3.13.1
6.0,JUN,10-06-2017,DSNA,ANSP (AUA),6727.26,1548.01,165.501,694.28,91.33,3.13.1
6.0,JUN,10-06-2017,EANS,ANSP (AUA),213.25,13.71,1.989,5.01,1.21,3.13.1
6.0,JUN,10-06-2017,ENAIRE,ANSP (AUA),3804.93,549.77,65.90700000000001,209.46,19.28,3.13.1
6.0,JUN,10-06-2017,ENAV,ANSP (AUA),3089.31,314.83,68.841,211.45,32.43,3.13.1
6.0,JUN,10-06-2017,HCAA,ANSP (AUA),1725.5,168.18,18.342,75.71,7.16,3.13.1
6.0,JUN,10-06-2017,HungaroControl,ANSP (AUA),792.27,133.13,5.3100000000000005,81.96,9.29,3.13.1
6.0,JUN,10-06-2017,IAA,ANSP (AUA),844.39,73.71,4.311,15.61,2.28,3.13.1
6.0,JUN,10-06-2017,LFV,ANSP (AUA),860.53,46.12,6.525,24.95,3.73,3.13.1
6.0,JUN,10-06-2017,LGS,ANSP (AUA),206.7,13.42,0.8280000000000001,6.73,0.97,3.13.1
6.0,JUN,10-06-2017,LPS,ANSP (AUA),338.62,57.27,4.599,35.41,5.67,3.13.1
6.0,JUN,10-06-2017,LVNL,ANSP (AUA),187.38,31.77,4.158,13.49,3.19,3.13.1
6.0,JUN,10-06-2017,M-NAV,ANSP (AUA),117.65,13.96,0.9,7.79,0.47,3.13.1
6.0,JUN,10-06-2017,MATS,ANSP (AUA),230.75,7.1,0.25200000000000006,3.12,0.51,3.13.1
6.0,JUN,10-06-2017,MOLDATSA,ANSP (AUA),31.45,0.81,0.027,0.3,0.02,3.13.1
6.0,JUN,10-06-2017,MUAC,ANSP (AUA),1806.85,343.09,72.099,201.82,30.21,3.13.1
6.0,JUN,10-06-2017,NATS (Continental),ANSP (AUA),3233.33,560.5,176.418,257.01,74.33,3.13.1
6.0,JUN,10-06-2017,NAV Portugal (Continental),ANSP (AUA),1075.52,102.03,15.876000000000001,41.51,2.18,3.13.1
6.0,JUN,10-06-2017,NAVIAIR,ANSP (AUA),408.73,22.69,3.3120000000000003,14.16,2.13,3.13.1
6.0,JUN,10-06-2017,Oro Navigacija,ANSP (AUA),170.6,10.61,0.7290000000000001,5.07,0.76,3.13.1
6.0,JUN,10-06-2017,PANSA,ANSP (AUA),1284.93,111.54,10.503,70.87,9.67,3.13.1
6.0,JUN,10-06-2017,ROMATSA,ANSP (AUA),1026.82,121.96,5.787,62.33,8.66,3.13.1
6.0,JUN,10-06-2017,SMATSA,ANSP (AUA),924.31,190.51,5.157000000000001,113.12,5.14,3.13.1
6.0,JUN,10-06-2017,Sakaeronavigatsia,ANSP (AUA),125.26,12.29,0.54,3.76,0.64,3.13.1
6.0,JUN,10-06-2017,Skyguide,ANSP (AUA),887.3,202.77,41.481,129.2,25.29,3.13.1
6.0,JUN,10-06-2017,Slovenia Control,ANSP (AUA),204.43,44.14,3.9240000000000004,25.8,2.22,3.13.1
6.0,JUN,10-06-2017,UkSATSE,ANSP (AUA),494.11,17.38,1.377,6.32,0.8,3.13.1
6.0,JUN,10-06-2017,skeyes,ANSP (AUA),160.8,19.48,6.3,10.97,4.16,3.13.1
6.0,JUN,11-06-2017,ANS CR,ANSP (AUA),712.63,135.38,17.928,76.52,11.49,3.13.1
6.0,JUN,11-06-2017,ANS Finland,ANSP (AUA),202.48,5.87,1.314,2.25,0.91,3.13.1
6.0,JUN,11-06-2017,ARMATS,ANSP (AUA),29.73,0.65,0.06300000000000001,0.14,0.01,3.13.1
6.0,JUN,11-06-2017,Albcontrol,ANSP (AUA),132.31,13.63,0.666,5.8,0.68,3.13.1
6.0,JUN,11-06-2017,Austro Control,ANSP (AUA),811.41,137.45,16.416,84.94,13.16,3.13.1
6.0,JUN,11-06-2017,Avinor (Continental),ANSP (AUA),663.49,27.89,6.426,13.05,4.28,3.13.1
6.0,JUN,11-06-2017,BULATSA,ANSP (AUA),802.38,121.2,7.901999999999999,50.08,4.33,3.13.1
6.0,JUN,11-06-2017,Croatia Control,ANSP (AUA),748.68,107.96,6.705,66.31,4.58,3.13.1
6.0,JUN,11-06-2017,DCAC Cyprus,ANSP (AUA),497.86,41.85,6.246,15.75,2.79,3.13.1
6.0,JUN,11-06-2017,DFS,ANSP (AUA),3349.61,627.4,130.45499999999998,382.19,76.82,3.13.1
6.0,JUN,11-06-2017,DHMI,ANSP (AUA),3813.67,718.62,81.774,225.75,62.81,3.13.1
6.0,JUN,11-06-2017,DSNA,ANSP (AUA),6651.84,1445.92,169.65,657.87,111.3,3.13.1
6.0,JUN,11-06-2017,EANS,ANSP (AUA),213.02,13.82,2.088,5.11,1.13,3.13.1
6.0,JUN,11-06-2017,ENAIRE,ANSP (AUA),3773.95,516.25,64.791,198.03,26.83,3.13.1
6.0,JUN,11-06-2017,ENAV,ANSP (AUA),3052.8,305.15,70.155,202.95,36.83,3.13.1
6.0,JUN,11-06-2017,HCAA,ANSP (AUA),1693.4,151.09,16.812,72.13,9.03,3.13.1
6.0,JUN,11-06-2017,HungaroControl,ANSP (AUA),782.9,130.07,5.346,73.82,9.45,3.13.1
